iter	Passed	Remaining
3281	5893	12063
3282	5895	12061
3283	5896	12059
3284	5898	12057
3285	5900	12055
3286	5901	12052
3287	5903	12051
3288	5905	12049
3289	5906	12047
3290	5908	12044
3291	5910	12042
3292	5911	12040
3293	5913	12038
3294	5914	12036
3295	5916	12034
3296	5918	12032
3297	5919	12029
3298	5921	12027
3299	5922	12025
3300	5924	12023
3301	5926	12021
3302	5927	12018
3303	5929	12016
3304	5930	12014
3305	5932	12012
3306	5934	12010
3307	5936	12008
3308	5937	12006
3309	5939	12004
3310	5940	12002
3311	5942	12000
3312	5944	11998
3313	5945	11995
3314	5947	11993
3315	5949	11991
3316	5951	11990
3317	5952	11987
3318	5954	11985
3319	5955	11983
3320	5957	11981
3321	5958	11978
3322	5960	11976
3323	5962	11974
3324	5963	11972
3325	5965	11970
3326	5967	11968
3327	5968	11966
3328	5970	11963
3329	5971	11961
3330	5973	11960
3331	5975	11957
3332	5976	11955
3333	5978	11953
3334	5980	11951
3335	5981	11949
3336	5983	11947
3337	5985	11945
3338	5987	11943
3339	5988	11941
3340	5990	11939
3341	5992	11938
3342	5994	11936
3343	5995	11934
3344	5997	11932
3345	5999	11930
3346	6001	11928
3347	6002	11926
3348	6004	11924
3349	6006	11922
3350	6008	11921
3351	6009	11919
3352	6011	11917
3353	6013	11915
3354	6015	11914
3355	6017	11912
3356	6018	11910
3357	6020	11908
3358	6022	11906
3359	6024	11904
3360	6025	11902
3361	6027	11901
3362	6029	11899
3363	6031	11897
3364	6032	11895
3365	6034	11893
3366	6036	11891
3367	6038	11889
3368	6039	11887
3369	6041	11885
3370	6043	11884
3371	6045	11882
3372	6046	11879
3373	6048	11878
3374	6050	11876
3375	6051	11873
3376	6053	11871
3377	6055	11870
3378	6056	11868
3379	6058	11865
3380	6060	11863
3381	6061	11861
3382	6063	11859
3383	6065	11857
3384	6067	11856
3385	6068	11854
3386	6070	11852
3387	6072	11850
3388	6073	11848
3389	6075	11845
3390	6077	11844
3391	6078	11841
3392	6080	11839
3393	6081	11837
3394	6083	11835
3395	6085	11833
3396	6086	11831
3397	6088	11830
3398	6090	11828
3399	6092	11826
3400	6094	11824
3401	6095	11822
3402	6097	11820
3403	6099	11818
3404	6100	11816
3405	6102	11814
3406	6104	11812
3407	6106	11810
3408	6107	11809
3409	6109	11806
3410	6111	11804
3411	6113	11803
3412	6114	11801
3413	6116	11799
3414	6118	11797
3415	6120	11795
3416	6121	11793
3417	6123	11791
3418	6125	11789
3419	6126	11787
3420	6128	11786
3421	6130	11784
3422	6131	11782
3423	6133	11780
3424	6135	11778
3425	6136	11775
3426	6138	11773
3427	6140	11771
3428	6142	11770
3429	6143	11767
3430	6145	11766
3431	6147	11764
3432	6149	11762
3433	6150	11761
3434	6153	11759
3435	6154	11757
3436	6156	11755
3437	6158	11754
3438	6160	11752
3439	6161	11750
3440	6163	11748
3441	6165	11746
3442	6166	11744
3443	6168	11742
3444	6170	11741
3445	6172	11739
3446	6174	11737
3447	6176	11736
3448	6178	11734
3449	6179	11732
3450	6181	11731
3451	6183	11729
3452	6185	11727
3453	6187	11726
3454	6189	11725
3455	6191	11723
3456	6193	11721
3457	6194	11719
3458	6196	11717
3459	6198	11715
3460	6199	11713
3461	6201	11711
3462	6203	11709
3463	6205	11708
3464	6206	11706
3465	6208	11704
3466	6210	11702
3467	6211	11700
3468	6213	11697
3469	6215	11697
3470	6217	11695
3471	6219	11693
3472	6221	11691
3473	6223	11690
3474	6224	11687
3475	6226	11685
3476	6228	11684
3477	6229	11682
3478	6231	11680
3479	6233	11678
3480	6234	11676
3481	6236	11674
3482	6238	11672
3483	6240	11670
3484	6241	11668
3485	6243	11666
3486	6245	11664
3487	6246	11662
3488	6248	11660
3489	6250	11659
3490	6252	11657
3491	6254	11655
3492	6256	11654
3493	6257	11652
3494	6259	11650
3495	6261	11648
3496	6263	11646
3497	6264	11644
3498	6266	11642
3499	6268	11641
3500	6269	11639
3501	6271	11637
3502	6273	11635
3503	6275	11633
3504	6276	11631
3505	6278	11629
3506	6280	11627
3507	6281	11625
3508	6283	11623
3509	6285	11621
3510	6286	11619
3511	6288	11617
3512	6290	11615
3513	6292	11613
3514	6293	11612
3515	6295	11610
3516	6297	11608
3517	6298	11605
3518	6300	11603
3519	6302	11603
3520	6304	11600
3521	6306	11598
3522	6307	11596
3523	6309	11594
3524	6311	11592
3525	6312	11591
3526	6314	11588
3527	6316	11586
3528	6317	11584
3529	6319	11582
3530	6321	11580
3531	6322	11578
3532	6324	11576
3533	6326	11575
3534	6328	11573
3535	6329	11571
3536	6331	11569
3537	6333	11567
3538	6335	11565
3539	6336	11563
3540	6338	11561
3541	6339	11558
3542	6341	11556
3543	6342	11554
3544	6344	11552
3545	6345	11550
3546	6347	11548
3547	6349	11546
3548	6351	11544
3549	6352	11542
3550	6354	11540
3551	6356	11538
3552	6358	11536
3553	6360	11535
3554	6361	11533
3555	6363	11531
3556	6364	11529
3557	6366	11527
3558	6368	11524
3559	6369	11523
3560	6371	11521
3561	6373	11519
3562	6375	11517
3563	6377	11515
3564	6378	11513
3565	6380	11511
3566	6381	11509
3567	6383	11507
3568	6385	11505
3569	6386	11503
3570	6388	11501
3571	6390	11499
3572	6391	11497
3573	6393	11495
3574	6394	11493
3575	6396	11490
3576	6398	11488
3577	6400	11487
3578	6401	11485
3579	6403	11483
3580	6405	11481
3581	6406	11479
3582	6408	11477
3583	6410	11475
3584	6411	11473
3585	6413	11471
3586	6414	11468
3587	6416	11467
3588	6418	11465
3589	6420	11463
3590	6421	11461
3591	6423	11459
3592	6425	11457
3593	6427	11455
3594	6429	11454
3595	6430	11452
3596	6432	11450
3597	6433	11448
3598	6435	11446
3599	6437	11444
3600	6439	11442
3601	6440	11440
3602	6442	11438
3603	6443	11435
3604	6445	11434
3605	6447	11432
3606	6448	11429
3607	6450	11427
3608	6452	11426
3609	6453	11424
3610	6455	11421
3611	6457	11420
3612	6459	11418
3613	6460	11416
3614	6462	11414
3615	6464	11412
3616	6465	11410
3617	6467	11408
3618	6469	11406
3619	6471	11404
3620	6472	11402
3621	6474	11401
3622	6476	11399
3623	6478	11397
3624	6479	11395
3625	6481	11393
3626	6483	11391
3627	6484	11389
3628	6486	11387
3629	6488	11385
3630	6489	11383
3631	6491	11382
3632	6493	11379
3633	6494	11377
3634	6496	11375
3635	6498	11374
3636	6500	11372
3637	6501	11369
3638	6503	11368
3639	6505	11366
3640	6506	11363
3641	6508	11362
3642	6510	11360
3643	6511	11358
3644	6513	11356
3645	6515	11354
3646	6517	11352
3647	6518	11350
3648	6520	11348
3649	6521	11346
3650	6523	11344
3651	6525	11342
3652	6526	11340
3653	6528	11338
3654	6530	11336
3655	6532	11335
3656	6533	11332
3657	6535	11330
3658	6537	11328
3659	6539	11327
3660	6540	11325
3661	6542	11323
3662	6544	11321
3663	6545	11319
3664	6547	11317
3665	6549	11315
3666	6551	11314
3667	6552	11311
3668	6554	11310
3669	6556	11308
3670	6558	11306
3671	6559	11304
3672	6562	11303
3673	6563	11301
3674	6565	11299
3675	6567	11297
3676	6568	11295
3677	6570	11293
3678	6572	11291
3679	6573	11289
3680	6575	11287
3681	6577	11285
3682	6579	11284
3683	6581	11282
3684	6582	11280
3685	6585	11279
3686	6586	11277
3687	6588	11275
3688	6589	11273
3689	6591	11271
3690	6593	11269
3691	6594	11267
3692	6596	11265
3693	6598	11263
3694	6600	11262
3695	6601	11260
3696	6603	11258
3697	6605	11256
3698	6606	11254
3699	6608	11252
3700	6610	11250
3701	6612	11248
3702	6613	11246
3703	6615	11244
3704	6617	11242
3705	6618	11240
3706	6620	11239
3707	6622	11237
3708	6638	11259
3709	6640	11257
3710	6641	11255
3711	6643	11254
3712	6645	11252
3713	6647	11250
3714	6649	11248
3715	6650	11246
3716	6652	11244
3717	6654	11242
3718	6655	11240
3719	6657	11239
3720	6659	11237
3721	6660	11235
3722	6662	11233
3723	6663	11230
3724	6665	11228
3725	6667	11226
3726	6668	11224
3727	6670	11222
3728	6672	11221
3729	6674	11218
3730	6675	11216
3731	6677	11215
3732	6679	11213
3733	6680	11211
3734	6682	11209
3735	6684	11207
3736	6686	11205
3737	6687	11203
3738	6689	11201
3739	6690	11199
3740	6692	11197
3741	6694	11196
3742	6696	11193
3743	6697	11191
3744	6699	11189
3745	6701	11188
3746	6703	11186
3747	6704	11184
3748	6706	11182
3749	6708	11180
3750	6709	11178
3751	6711	11176
3752	6713	11175
3753	6715	11173
3754	6717	11171
3755	6719	11169
3756	6720	11168
3757	6723	11167
3758	6725	11165
3759	6726	11163
3760	6729	11162
3761	6730	11160
3762	6732	11158
3763	6734	11157
3764	6736	11155
3765	6738	11153
3766	6739	11151
3767	6741	11150
3768	6743	11148
3769	6744	11146
3770	6746	11144
3771	6748	11142
3772	6749	11139
3773	6751	11138
3774	6753	11136
3775	6754	11133
3776	6756	11132
3777	6758	11130
3778	6760	11128
3779	6761	11126
3780	6763	11124
3781	6765	11122
3782	6766	11120
3783	6768	11118
3784	6770	11117
3785	6772	11115
3786	6773	11113
3787	6775	11111
3788	6777	11109
3789	6778	11107
3790	6780	11105
3791	6782	11103
3792	6783	11101
3793	6785	11099
3794	6787	11097
3795	6788	11095
3796	6790	11093
3797	6792	11091
3798	6794	11089
3799	6795	11087
3800	6797	11085
3801	6799	11083
3802	6800	11082
3803	6802	11080
3804	6804	11078
3805	6806	11076
3806	6807	11074
3807	6809	11072
3808	6811	11070
3809	6812	11068
3810	6814	11066
3811	6816	11064
3812	6818	11063
3813	6819	11061
3814	6821	11059
3815	6823	11057
3816	6824	11055
3817	6826	11053
3818	6828	11051
3819	6830	11049
3820	6832	11048
3821	6833	11046
3822	6835	11044
3823	6836	11041
3824	6838	11040
3825	6840	11038
3826	6841	11036
3827	6843	11034
3828	6845	11032
3829	6846	11030
3830	6848	11028
3831	6850	11026
3832	6851	11024
3833	6853	11022
3834	6855	11020
3835	6857	11018
3836	6858	11016
3837	6860	11015
3838	6863	11014
3839	6865	11012
3840	6867	11011
3841	6869	11009
3842	6870	11007
3843	6872	11005
3844	6873	11003
3845	6875	11001
3846	6877	10999
3847	6879	10998
3848	6881	10996
3849	6882	10994
3850	6884	10992
3851	6886	10990
3852	6887	10988
3853	6889	10986
3854	6891	10984
3855	6892	10982
3856	6894	10980
3857	6895	10978
3858	6897	10976
3859	6899	10974
3860	6901	10973
3861	6903	10971
3862	6904	10969
3863	6906	10967
3864	6908	10965
3865	6909	10963
3866	6911	10960
3867	6912	10959
3868	6914	10957
3869	6916	10955
3870	6918	10953
3871	6920	10951
3872	6921	10950
3873	6923	10948
3874	6925	10946
3875	6926	10944
3876	6928	10942
3877	6930	10941
3878	6932	10939
3879	6933	10936
3880	6935	10935
3881	6937	10933
3882	6938	10931
3883	6940	10928
3884	6942	10927
3885	6943	10925
3886	6945	10922
3887	6947	10920
3888	6948	10918
3889	6950	10916
3890	6951	10914
3891	6953	10912
3892	6955	10911
3893	6957	10909
3894	6959	10907
3895	6961	10906
3896	6962	10904
3897	6964	10902
3898	6967	10901
3899	6968	10899
3900	6970	10897
3901	6972	10895
3902	6973	10893
3903	6975	10891
3904	6977	10890
3905	6979	10888
3906	6981	10887
3907	6982	10885
3908	6984	10883
3909	6986	10881
3910	6987	10879
3911	6989	10877
3912	6991	10875
3913	6992	10873
3914	6994	10871
3915	6996	10869
3916	6997	10867
3917	6999	10865
3918	7001	10864
3919	7003	10862
3920	7004	10859
3921	7006	10857
3922	7007	10855
3923	7009	10853
3924	7011	10851
3925	7013	10850
3926	7014	10847
3927	7016	10845
3928	7017	10843
3929	7019	10841
3930	7021	10839
3931	7023	10838
3932	7024	10836
3933	7026	10834
3934	7028	10832
3935	7029	10830
3936	7031	10828
3937	7033	10826
3938	7035	10824
3939	7036	10822
3940	7038	10820
3941	7040	10818
3942	7041	10817
3943	7043	10815
3944	7045	10813
3945	7046	10811
3946	7048	10809
3947	7050	10807
3948	7051	10805
3949	7053	10803
3950	7054	10801
3951	7056	10799
3952	7058	10797
3953	7059	10794
3954	7061	10792
3955	7063	10791
3956	7064	10788
3957	7066	10787
3958	7068	10785
3959	7069	10783
3960	7071	10781
3961	7073	10779
3962	7074	10777
3963	7076	10775
3964	7078	10773
3965	7079	10771
3966	7081	10769
3967	7082	10767
3968	7084	10765
3969	7086	10763
3970	7088	10761
3971	7089	10759
3972	7091	10757
3973	7093	10755
3974	7094	10753
3975	7096	10751
3976	7097	10749
3977	7099	10747
3978	7101	10745
3979	7103	10743
3980	7104	10742
3981	7106	10740
3982	7108	10738
3983	7109	10735
3984	7111	10733
3985	7113	10731
3986	7114	10730
3987	7116	10728
3988	7117	10726
3989	7119	10723
3990	7121	10722
3991	7122	10720
3992	7124	10718
3993	7126	10716
3994	7128	10714
3995	7129	10712
3996	7131	10710
3997	7133	10708
3998	7134	10706
3999	7136	10704
4000	7138	10702
4001	7139	10700
4002	7141	10698
4003	7142	10696
4004	7144	10694
4005	7146	10692
4006	7148	10691
4007	7149	10688
4008	7151	10687
4009	7153	10684
4010	7154	10683
4011	7156	10681
4012	7158	10679
4013	7160	10677
4014	7161	10676
4015	7163	10673
4016	7164	10671
4017	7166	10669
4018	7168	10667
4019	7169	10665
4020	7171	10663
4021	7173	10662
4022	7175	10660
4023	7176	10657
4024	7178	10656
4025	7180	10654
4026	7181	10652
4027	7183	10650
4028	7185	10648
4029	7187	10647
4030	7188	10645
4031	7190	10643
4032	7192	10641
4033	7193	10639
4034	7195	10637
4035	7197	10635
4036	7199	10634
4037	7201	10632
4038	7203	10631
4039	7205	10629
4040	7206	10627
4041	7208	10625
4042	7210	10623
4043	7212	10622
4044	7214	10620
4045	7215	10618
4046	7217	10617
4047	7219	10615
4048	7221	10613
4049	7223	10611
4050	7224	10609
4051	7226	10607
4052	7228	10605
4053	7230	10604
4054	7231	10602
4055	7233	10600
4056	7235	10599
4057	7237	10597
4058	7239	10596
4059	7241	10594
4060	7243	10592
4061	7245	10591
4062	7247	10590
4063	7249	10589
4064	7252	10588
4065	7254	10588
4066	7256	10586
4067	7258	10584
4068	7261	10584
4069	7263	10583
4070	7265	10581
4071	7267	10579
4072	7269	10577
4073	7271	10576
4074	7272	10574
4075	7274	10573
4076	7276	10571
4077	7279	10570
4078	7283	10572
4079	7287	10574
4080	7294	10580
4081	7297	10579
4082	7302	10582
4083	7305	10582
4084	7307	10581
4085	7310	10580
4086	7311	10578
4087	7313	10577
4088	7315	10575
4089	7317	10573
4090	7319	10572
4091	7321	10571
4092	7323	10569
4093	7325	10567
4094	7327	10566
4095	7329	10564
4096	7331	10562
4097	7332	10560
4098	7334	10558
4099	7336	10556
4100	7337	10554
4101	7339	10553
4102	7341	10551
4103	7342	10549
4104	7344	10547
4105	7346	10545
4106	7347	10543
4107	7349	10541
4108	7351	10539
4109	7352	10537
4110	7354	10535
4111	7356	10534
4112	7358	10532
4113	7360	10530
4114	7362	10528
4115	7363	10526
4116	7365	10524
4117	7366	10522
4118	7368	10520
4119	7370	10519
4120	7372	10517
4121	7374	10515
4122	7375	10513
4123	7377	10511
4124	7378	10509
4125	7380	10507
4126	7382	10505
4127	7384	10503
4128	7385	10501
4129	7387	10499
4130	7389	10497
4131	7391	10496
4132	7392	10494
4133	7394	10492
4134	7395	10490
4135	7397	10488
4136	7399	10486
4137	7401	10484
4138	7402	10482
4139	7404	10481
4140	7406	10479
4141	7408	10477
4142	7410	10475
4143	7411	10473
4144	7413	10471
4145	7414	10469
4146	7416	10467
4147	7418	10465
4148	7419	10463
4149	7421	10461
4150	7422	10459
4151	7424	10457
4152	7426	10455
4153	7428	10453
4154	7429	10451
4155	7431	10449
4156	7433	10447
4157	7434	10445
4158	7436	10443
4159	7438	10442
4160	7439	10440
4161	7441	10438
4162	7443	10436
4163	7444	10434
4164	7446	10432
4165	7448	10430
4166	7449	10428
4167	7451	10426
4168	7452	10423
4169	7455	10423
4170	7456	10421
4171	7458	10418
4172	7460	10417
4173	7461	10415
4174	7463	10413
4175	7465	10411
4176	7467	10409
4177	7468	10407
4178	7470	10405
4179	7472	10404
4180	7474	10402
4181	7475	10400
4182	7477	10398
4183	7479	10397
4184	7481	10395
4185	7483	10393
4186	7484	10391
4187	7486	10389
4188	7488	10387
4189	7490	10386
4190	7491	10384
4191	7493	10382
4192	7495	10380
4193	7496	10378
4194	7498	10376
4195	7500	10374
4196	7502	10372
4197	7503	10370
4198	7505	10369
4199	7507	10367
4200	7509	10365
4201	7511	10363
4202	7513	10362
4203	7514	10360
4204	7516	10358
4205	7518	10356
4206	7519	10354
4207	7521	10352
4208	7523	10350
4209	7524	10349
4210	7526	10346
4211	7528	10345
4212	7530	10343
4213	7532	10341
4214	7533	10339
4215	7535	10338
4216	7537	10336
4217	7538	10334
4218	7540	10332
4219	7542	10330
4220	7543	10328
4221	7545	10326
4222	7547	10324
4223	7549	10322
4224	7550	10320
4225	7552	10318
4226	7554	10316
4227	7555	10314
4228	7557	10312
4229	7559	10311
4230	7561	10309
4231	7562	10307
4232	7564	10305
4233	7566	10303
4234	7567	10301
4235	7569	10299
4236	7571	10297
4237	7572	10295
4238	7574	10293
4239	7575	10291
4240	7577	10289
4241	7579	10287
4242	7580	10286
4243	7582	10284
4244	7584	10282
4245	7586	10280
4246	7587	10278
4247	7589	10276
4248	7591	10274
4249	7592	10272
4250	7594	10270
4251	7596	10268
4252	7597	10266
4253	7599	10264
4254	7600	10262
4255	7602	10260
4256	7604	10258
4257	7605	10256
4258	7607	10254
4259	7609	10252
4260	7611	10251
4261	7612	10249
4262	7614	10247
4263	7616	10245
4264	7617	10243
4265	7619	10241
4266	7621	10239
4267	7623	10237
4268	7624	10235
4269	7626	10234
4270	7628	10232
4271	7630	10230
4272	7631	10228
4273	7634	10227
4274	7636	10226
4275	7638	10224
4276	7639	10222
4277	7641	10220
4278	7642	10218
4279	7644	10216
4280	7646	10214
4281	7647	10212
4282	7649	10210
4283	7651	10208
4284	7652	10206
4285	7654	10204
4286	7656	10202
4287	7657	10200
4288	7659	10198
4289	7661	10196
4290	7663	10195
4291	7664	10193
4292	7666	10191
4293	7667	10189
4294	7669	10187
4295	7670	10185
4296	7672	10183
4297	7674	10181
4298	7676	10179
4299	7677	10177
4300	7679	10175
4301	7681	10174
4302	7683	10172
4303	7685	10170
4304	7686	10168
4305	7688	10166
4306	7689	10164
4307	7691	10162
4308	7693	10161
4309	7695	10159
4310	7697	10157
4311	7699	10155
4312	7700	10154
4313	7702	10152
4314	7704	10150
4315	7706	10148
4316	7708	10147
4317	7710	10145
4318	7711	10143
4319	7714	10142
4320	7715	10140
4321	7717	10139
4322	7719	10137
4323	7721	10135
4324	7722	10133
4325	7724	10131
4326	7726	10129
4327	7727	10127
4328	7729	10125
4329	7731	10124
4330	7733	10122
4331	7734	10119
4332	7736	10118
4333	7737	10115
4334	7739	10113
4335	7741	10111
4336	7742	10110
4337	7744	10108
4338	7745	10105
4339	7747	10103
4340	7749	10102
4341	7751	10100
4342	7752	10098
4343	7754	10096
4344	7756	10094
4345	7757	10092
4346	7759	10090
4347	7761	10088
4348	7762	10086
4349	7764	10084
4350	7766	10082
4351	7767	10081
4352	7769	10079
4353	7771	10077
4354	7772	10075
4355	7774	10073
4356	7776	10071
4357	7778	10069
4358	7780	10068
4359	7781	10066
4360	7783	10064
4361	7785	10062
4362	7786	10060
4363	7788	10058
4364	7790	10056
4365	7791	10054
4366	7793	10052
4367	7795	10051
4368	7797	10049
4369	7798	10047
4370	7800	10045
4371	7802	10043
4372	7803	10041
4373	7805	10039
4374	7806	10037
4375	7808	10035
4376	7810	10033
4377	7811	10031
4378	7813	10029
4379	7815	10027
4380	7816	10025
4381	7818	10024
4382	7820	10022
4383	7821	10020
4384	7823	10018
4385	7825	10016
4386	7826	10014
4387	7828	10012
4388	7830	10010
4389	7831	10008
4390	7833	10006
4391	7835	10005
4392	7837	10002
4393	7838	10000
4394	7840	9999
4395	7842	9997
4396	7843	9995
4397	7845	9993
4398	7847	9991
4399	7848	9989
4400	7850	9987
4401	7852	9985
4402	7853	9983
4403	7855	9981
4404	7857	9980
4405	7859	9978
4406	7860	9976
4407	7862	9974
4408	7864	9972
4409	7865	9970
4410	7867	9968
4411	7869	9966
4412	7870	9964
4413	7872	9962
4414	7874	9960
4415	7876	9959
4416	7877	9957
4417	7879	9955
4418	7881	9953
4419	7883	9951
4420	7884	9949
4421	7886	9948
4422	7888	9946
4423	7889	9944
4424	7891	9942
4425	7893	9940
4426	7894	9938
4427	7896	9936
4428	7898	9934
4429	7899	9932
4430	7901	9930
4431	7903	9928
4432	7904	9926
4433	7906	9924
4434	7907	9922
4435	7909	9921
4436	7911	9919
4437	7913	9917
4438	7914	9915
4439	7916	9913
4440	7917	9911
4441	7919	9909
4442	7921	9907
4443	7922	9905
4444	7924	9903
4445	7926	9901
4446	7927	9899
4447	7929	9897
4448	7930	9895
4449	7932	9893
4450	7934	9891
4451	7935	9889
4452	7937	9887
4453	7939	9885
4454	7941	9884
4455	7942	9882
4456	7944	9880
4457	7946	9878
4458	7947	9876
4459	7949	9874
4460	7951	9872
4461	7952	9870
4462	7954	9868
4463	7956	9866
4464	7957	9864
4465	7959	9862
4466	7961	9861
4467	7963	9859
4468	7964	9857
4469	7966	9856
4470	7968	9854
4471	7969	9851
4472	7971	9850
4473	7974	9849
4474	7975	9847
4475	7977	9845
4476	7979	9843
4477	7980	9841
4478	7982	9839
4479	7984	9838
4480	7986	9836
4481	7987	9833
4482	7989	9832
4483	7990	9830
4484	7992	9828
4485	7994	9826
4486	7996	9824
4487	7997	9822
4488	7999	9820
4489	8001	9818
4490	8002	9816
4491	8004	9814
4492	8006	9812
4493	8008	9811
4494	8009	9809
4495	8011	9807
4496	8013	9806
4497	8014	9804
4498	8016	9802
4499	8018	9800
4500	8020	9798
4501	8021	9796
4502	8023	9795
4503	8025	9793
4504	8027	9791
4505	8029	9789
4506	8031	9788
4507	8032	9786
4508	8034	9784
4509	8036	9782
4510	8038	9780
4511	8039	9778
4512	8041	9777
4513	8043	9775
4514	8045	9773
4515	8047	9772
4516	8049	9770
4517	8050	9768
4518	8052	9766
4519	8054	9765
4520	8056	9763
4521	8058	9761
4522	8059	9759
4523	8061	9758
4524	8063	9756
4525	8065	9754
4526	8067	9752
4527	8068	9751
4528	8071	9750
4529	8073	9748
4530	8074	9746
4531	8076	9744
4532	8078	9742
4533	8079	9740
4534	8081	9738
4535	8083	9737
4536	8085	9735
4537	8087	9733
4538	8089	9732
4539	8090	9730
4540	8092	9728
4541	8094	9726
4542	8096	9724
4543	8097	9722
4544	8099	9721
4545	8101	9719
4546	8102	9717
4547	8104	9715
4548	8105	9713
4549	8107	9711
4550	8109	9709
4551	8111	9707
4552	8112	9705
4553	8114	9703
4554	8116	9702
4555	8117	9700
4556	8119	9698
4557	8121	9696
4558	8122	9694
4559	8124	9692
4560	8125	9690
4561	8127	9688
4562	8129	9686
4563	8131	9684
4564	8132	9682
4565	8134	9680
4566	8136	9678
4567	8137	9676
4568	8139	9675
4569	8141	9673
4570	8142	9670
4571	8144	9669
4572	8145	9667
4573	8147	9665
4574	8149	9663
4575	8150	9661
4576	8152	9659
4577	8154	9657
4578	8156	9655
4579	8158	9654
4580	8159	9652
4581	8161	9650
4582	8163	9648
4583	8164	9646
4584	8166	9644
4585	8168	9642
4586	8169	9641
4587	8171	9639
4588	8173	9637
4589	8175	9635
4590	8176	9633
4591	8178	9631
4592	8180	9629
4593	8181	9628
4594	8183	9626
4595	8185	9624
4596	8186	9622
4597	8188	9620
4598	8189	9617
4599	8191	9616
4600	8193	9614
4601	8194	9612
4602	8196	9610
4603	8198	9608
4604	8200	9606
4605	8201	9604
4606	8203	9602
4607	8205	9601
4608	8206	9599
4609	8208	9597
4610	8209	9595
4611	8211	9593
4612	8213	9591
4613	8214	9589
4614	8216	9587
4615	8217	9585
4616	8219	9583
4617	8221	9581
4618	8223	9579
4619	8224	9577
4620	8226	9576
4621	8228	9574
4622	8229	9572
4623	8231	9570
4624	8233	9568
4625	8234	9566
4626	8236	9564
4627	8238	9562
4628	8239	9560
4629	8241	9558
4630	8243	9557
4631	8245	9555
4632	8246	9553
4633	8248	9551
4634	8250	9550
4635	8252	9548
4636	8254	9546
4637	8256	9544
4638	8257	9542
4639	8259	9540
4640	8261	9539
4641	8262	9537
4642	8264	9535
4643	8266	9533
4644	8267	9531
4645	8269	9529
4646	8271	9527
4647	8273	9526
4648	8274	9524
4649	8276	9522
4650	8278	9520
4651	8279	9518
4652	8281	9516
4653	8283	9514
4654	8284	9512
4655	8286	9510
4656	8288	9508
4657	8289	9507
4658	8291	9505
4659	8293	9503
4660	8294	9501
4661	8296	9499
4662	8298	9497
4663	8299	9495
4664	8301	9493
4665	8303	9491
4666	8304	9489
4667	8306	9488
4668	8308	9486
4669	8309	9484
4670	8311	9482
4671	8312	9480
4672	8314	9478
4673	8316	9476
4674	8317	9474
4675	8319	9472
4676	8321	9470
4677	8322	9468
4678	8333	9476
4679	8335	9475
4680	8336	9473
4681	8338	9471
4682	8340	9469
4683	8342	9468
4684	8344	9466
4685	8346	9464
4686	8348	9463
4687	8350	9461
4688	8351	9459
4689	8353	9457
4690	8355	9455
4691	8356	9453
4692	8358	9452
4693	8360	9450
4694	8361	9448
4695	8363	9446
4696	8365	9444
4697	8367	9442
4698	8369	9441
4699	8371	9439
4700	8372	9437
4701	8374	9435
4702	8375	9433
4703	8377	9432
4704	8379	9430
4705	8381	9428
4706	8383	9427
4707	8384	9425
4708	8386	9423
4709	8389	9422
4710	8390	9420
4711	8392	9418
4712	8394	9416
4713	8396	9415
4714	8398	9413
4715	8399	9411
4716	8401	9409
4717	8403	9407
4718	8405	9406
4719	8406	9404
4720	8408	9402
4721	8410	9400
4722	8411	9398
4723	8413	9396
4724	8414	9394
4725	8416	9392
4726	8418	9391
4727	8420	9388
4728	8421	9387
4729	8423	9385
4730	8425	9383
4731	8427	9381
4732	8428	9379
4733	8430	9377
4734	8431	9375
4735	8433	9373
4736	8435	9371
4737	8436	9369
4738	8438	9368
4739	8440	9366
4740	8442	9365
4741	8444	9363
4742	8447	9362
4743	8448	9360
4744	8450	9358
4745	8452	9357
4746	8454	9355
4747	8455	9353
4748	8458	9352
4749	8459	9350
4750	8461	9348
4751	8463	9346
4752	8465	9344
4753	8466	9343
4754	8468	9341
4755	8470	9339
4756	8472	9337
4757	8474	9336
4758	8475	9334
4759	8477	9332
4760	8479	9330
4761	8481	9328
4762	8483	9327
4763	8484	9325
4764	8486	9323
4765	8488	9321
4766	8489	9319
4767	8491	9318
4768	8493	9316
4769	8494	9314
4770	8497	9312
4771	8498	9310
4772	8500	9308
4773	8502	9307
4774	8503	9305
4775	8505	9303
4776	8507	9301
4777	8509	9299
4778	8510	9297
4779	8512	9296
4780	8514	9294
4781	8515	9292
4782	8517	9290
4783	8519	9288
4784	8520	9286
4785	8522	9284
4786	8524	9282
4787	8526	9281
4788	8527	9279
4789	8529	9277
4790	8531	9275
4791	8533	9273
4792	8534	9271
4793	8536	9270
4794	8538	9268
4795	8539	9266
4796	8541	9264
4797	8543	9262
4798	8544	9260
4799	8546	9258
4800	8547	9256
4801	8550	9255
4802	8551	9253
4803	8553	9251
4804	8554	9249
4805	8556	9247
4806	8558	9245
4807	8559	9243
4808	8561	9241
4809	8563	9239
4810	8564	9237
4811	8566	9236
4812	8568	9234
4813	8570	9232
4814	8572	9230
4815	8573	9228
4816	8575	9227
4817	8577	9225
4818	8578	9223
4819	8580	9221
4820	8582	9219
4821	8584	9217
4822	8585	9215
4823	8587	9214
4824	8589	9212
4825	8590	9210
4826	8592	9208
4827	8594	9206
4828	8595	9204
4829	8597	9202
4830	8599	9200
4831	8600	9198
4832	8602	9196
4833	8604	9194
4834	8606	9193
